% time spent exploring,Local Reached Total Count,episodes,mean 100 episode reward,steps,% time spent exploring in plan,Goal Reached Total Count,plan episodes,plan mean 100 episode reward,plan steps
1,24769,330100,0.1,2747352,,,,,
,,,,,1,218,13829,0.9,2748302
1,24769,330200,-0.0,2748332,,,,,
1,24769,330300,0.0,2749322,,,,,
,,,,,1,218,13839,0.9,2750302
1,24769,330400,0.0,2750322,,,,,
1,24769,330500,0.0,2751322,,,,,
1,24771,330600,0.0,2752292,,,,,
,,,,,1,218,13849,0.9,2752302
1,24771,330700,0.0,2753292,,,,,
1,24771,330800,0.1,2754284,,,,,
,,,,,1,218,13859,0.9,2754302
1,24771,330900,-0.0,2755262,,,,,
1,24771,331000,0.0,2756242,,,,,
,,,,,1,218,13869,0.9,2756302
1,24771,331100,0.0,2757242,,,,,
1,24771,331200,0.1,2758222,,,,,
,,,,,1,218,13879,0.8,2758302
1,24771,331300,0.1,2759222,,,,,
1,24771,331400,-0.0,2760222,,,,,
,,,,,1,218,13889,0.8,2760302
1,24771,331500,0.0,2761222,,,,,
1,24771,331600,0.0,2762212,,,,,
,,,,,1,218,13899,0.7,2762302
1,24772,331700,0.0,2763202,,,,,
1,24773,331800,0.0,2764183,,,,,
,,,,,1,218,13909,0.7,2764302
1,24773,331900,0.1,2765182,,,,,
1,24773,332000,0.0,2766177,,,,,
,,,,,1,218,13919,0.7,2766302
1,24773,332100,0.0,2767172,,,,,
1,24773,332200,0.1,2768172,,,,,
,,,,,1,218,13929,0.7,2768302
1,24773,332300,0.0,2769172,,,,,
1,24773,332400,0.0,2770172,,,,,
,,,,,1,218,13939,0.7,2770302
1,24773,332500,0.0,2771162,,,,,
1,24773,332600,0.0,2772162,,,,,
,,,,,1,218,13949,0.7,2772302
1,24773,332700,0.0,2773152,,,,,
1,24773,332800,0.1,2774142,,,,,
,,,,,1,218,13959,0.7,2774302
1,24773,332900,0.0,2775122,,,,,
1,24773,333000,0.1,2776122,,,,,
,,,,,1,218,13969,0.8,2776302
1,24773,333100,0.1,2777122,,,,,
1,24773,333200,0.0,2778122,,,,,
,,,,,1,218,13979,0.8,2778302
1,24773,333300,0.0,2779122,,,,,
1,24773,333400,-0.0,2780102,,,,,
,,,,,1,218,13989,0.7,2780302
1,24773,333500,0.1,2781102,,,,,
